fecha,X,Y,ETIQUETA_MES,year,month
1/4/2021,-89.608867,-0.88976,1,2021,1
5/26/2022,-89.60885,-0.889745,17,2022,5
8/31/2021,-89.608828,-0.889727,8,2021,8
4/9/2022,-89.608809,-0.889716,16,2022,4
3/14/2022,-89.608791,-0.889707,15,2022,3
7/1/2021,-89.608763,-0.889692,7,2021,7
10/16/2022,-89.608747,-0.88967,22,2022,10
4/6/2021,-89.60872,-0.889641,4,2021,4
8/21/2021,-89.608683,-0.889633,8,2021,8
4/15/2022,-89.608611,-0.889606,16,2022,4
4/10/2021,-89.608599,-0.889599,4,2021,4
2/21/2022,-89.608557,-0.889579,14,2022,2
6/6/2022,-89.608532,-0.889572,18,2022,6
1/3/2022,-89.608521,-0.889564,13,2022,1
1/19/2021,-89.60851,-0.889553,1,2021,1
5/6/2021,-89.608498,-0.889547,5,2021,5
11/5/2021,-89.608476,-0.889526,11,2021,11
9/1/2021,-89.608467,-0.889525,9,2021,9
6/16/2021,-89.608461,-0.889522,6,2021,6
9/10/2022,-89.608455,-0.88952,21,2022,9
8/17/2021,-89.608433,-0.889515,8,2021,8
7/15/2021,-89.608414,-0.889509,7,2021,7
1/5/2022,-89.608371,-0.889508,13,2022,1
5/14/2022,-89.608361,-0.889502,17,2022,5
7/2/2022,-89.608354,-0.8895,19,2022,7
10/29/2022,-89.608329,-0.889486,22,2022,10
10/8/2021,-89.608323,-0.889485,10,2021,10
5/7/2021,-89.608303,-0.889465,5,2021,5
3/31/2022,-89.608289,-0.889463,15,2022,3
7/20/2021,-89.608277,-0.889462,7,2021,7
2/20/2021,-89.608273,-0.88946,2,2021,2
11/18/2022,-89.608261,-0.889459,23,2022,11
7/20/2021,-89.608253,-0.889457,7,2021,7
9/4/2021,-89.608242,-0.889454,9,2021,9
7/12/2021,-89.608206,-0.889445,7,2021,7
9/19/2021,-89.608193,-0.889438,9,2021,9
5/3/2022,-89.608172,-0.889439,17,2022,5
8/15/2021,-89.608159,-0.88944,8,2021,8
5/18/2022,-89.608139,-0.889441,17,2022,5
7/3/2021,-89.608112,-0.889441,7,2021,7
7/1/2021,-89.608107,-0.889425,7,2021,7
8/3/2022,-89.608101,-0.889424,20,2022,8
10/1/2021,-89.6081,-0.889413,10,2021,10
10/12/2022,-89.60809,-0.889384,22,2022,10
5/1/2021,-89.608067,-0.889375,5,2021,5
3/1/2021,-89.608059,-0.889375,3,2021,3
5/5/2022,-89.60805,-0.889374,17,2022,5
1/6/2022,-89.608039,-0.889376,13,2022,1
6/12/2021,-89.608026,-0.889377,6,2021,6
9/28/2021,-89.608007,-0.889373,9,2021,9
10/15/2022,-89.607982,-0.889352,22,2022,10
8/22/2022,-89.607977,-0.88932,20,2022,8
9/19/2021,-89.607976,-0.889316,9,2021,9
12/8/2021,-89.607971,-0.889314,12,2021,12
8/30/2022,-89.607976,-0.889306,20,2022,8
11/22/2022,-89.607769,-0.889377,23,2022,11
1/5/2022,-89.607767,-0.889376,13,2022,1
4/8/2022,-89.607759,-0.889367,16,2022,4
2/1/2022,-89.607756,-0.889364,14,2022,2
4/19/2021,-89.607755,-0.88936,4,2021,4
11/19/2022,-89.607755,-0.889348,23,2022,11
4/29/2022,-89.607757,-0.889336,16,2022,4
1/17/2021,-89.607756,-0.889332,1,2021,1
9/12/2022,-89.607752,-0.889319,21,2022,9
11/12/2022,-89.607739,-0.889274,23,2022,11
4/28/2021,-89.607733,-0.889267,4,2021,4
1/18/2022,-89.607718,-0.88924,13,2022,1
9/30/2022,-89.607718,-0.889227,21,2022,9
1/19/2022,-89.607718,-0.889227,13,2022,1
4/19/2021,-89.607716,-0.889226,4,2021,4
10/4/2021,-89.607531,-0.889131,10,2021,10
11/14/2022,-89.607526,-0.889128,23,2022,11
7/31/2022,-89.607509,-0.889122,19,2022,7
7/18/2021,-89.607436,-0.889096,7,2021,7
6/14/2022,-89.607413,-0.889072,18,2022,6
8/31/2021,-89.607399,-0.889049,8,2021,8
9/23/2022,-89.60739,-0.889034,21,2022,9
10/17/2021,-89.607382,-0.889015,10,2021,10
4/22/2021,-89.607339,-0.888987,4,2021,4
3/15/2021,-89.607263,-0.888935,3,2021,3
11/5/2021,-89.60725,-0.888924,11,2021,11
5/13/2022,-89.60724,-0.888918,17,2022,5
4/12/2021,-89.607195,-0.888894,4,2021,4
9/6/2022,-89.607166,-0.888879,21,2022,9
9/2/2021,-89.607156,-0.888875,9,2021,9
8/14/2022,-89.607119,-0.888861,20,2022,8
4/18/2021,-89.607104,-0.888858,4,2021,4
8/28/2022,-89.607098,-0.888853,20,2022,8
7/11/2021,-89.607093,-0.888841,7,2021,7
9/5/2021,-89.607074,-0.888824,9,2021,9
2/24/2022,-89.607059,-0.88881,14,2022,2
6/13/2022,-89.607028,-0.888778,18,2022,6
2/14/2022,-89.607004,-0.888773,14,2022,2
12/25/2021,-89.606925,-0.888774,12,2021,12
10/12/2021,-89.606914,-0.888769,10,2021,10
4/22/2021,-89.606893,-0.888764,4,2021,4
4/27/2021,-89.606867,-0.888767,4,2021,4
7/1/2022,-89.606852,-0.88877,19,2022,7
10/25/2021,-89.606837,-0.888761,10,2021,10
1/7/2022,-89.606825,-0.888753,13,2022,1
5/21/2021,-89.606813,-0.888752,5,2021,5
8/16/2022,-89.606802,-0.88875,20,2022,8
12/19/2021,-89.606713,-0.888723,12,2021,12
12/16/2021,-89.606671,-0.888715,12,2021,12
10/16/2021,-89.606661,-0.88871,10,2021,10
4/27/2021,-89.606635,-0.888713,4,2021,4
5/26/2021,-89.60655,-0.888697,5,2021,5
8/16/2021,-89.606473,-0.888663,8,2021,8
4/20/2022,-89.606465,-0.888664,16,2022,4
5/24/2021,-89.606438,-0.888667,5,2021,5
4/12/2021,-89.606427,-0.888668,4,2021,4
11/4/2022,-89.606403,-0.888666,23,2022,11
3/27/2022,-89.606384,-0.888656,15,2022,3
9/5/2022,-89.606352,-0.88865,21,2022,9
3/10/2022,-89.606339,-0.888647,15,2022,3
8/30/2022,-89.606317,-0.888629,20,2022,8
7/2/2021,-89.606307,-0.888627,7,2021,7
9/21/2022,-89.606301,-0.888617,21,2022,9
7/12/2022,-89.606297,-0.888625,19,2022,7
5/30/2021,-89.606267,-0.888662,5,2021,5
8/23/2022,-89.606251,-0.88867,20,2022,8
12/15/2022,-89.606224,-0.888671,24,2022,12
10/22/2021,-89.606156,-0.888681,10,2021,10
9/27/2022,-89.606117,-0.888705,21,2022,9
3/5/2021,-89.606073,-0.888744,3,2021,3
10/21/2022,-89.606071,-0.888754,22,2022,10
2/11/2022,-89.606059,-0.888774,14,2022,2
4/24/2022,-89.606057,-0.88878,16,2022,4
4/17/2022,-89.606047,-0.888791,16,2022,4
3/20/2021,-89.606038,-0.8888,3,2021,3
7/13/2021,-89.606033,-0.888803,7,2021,7
9/21/2022,-89.606018,-0.888811,21,2022,9
6/16/2022,-89.606002,-0.888855,18,2022,6
5/27/2022,-89.605997,-0.888866,17,2022,5
10/17/2021,-89.605989,-0.888886,10,2021,10
7/23/2022,-89.605981,-0.8889,19,2022,7
8/11/2022,-89.605968,-0.888913,20,2022,8
3/6/2021,-89.605959,-0.888925,3,2021,3
8/29/2022,-89.605947,-0.88894,20,2022,8
7/28/2021,-89.605947,-0.888947,7,2021,7
11/9/2021,-89.605927,-0.888969,11,2021,11
2/2/2022,-89.60592,-0.888973,14,2022,2
6/17/2021,-89.605912,-0.888979,6,2021,6
8/25/2021,-89.605904,-0.888984,8,2021,8
6/17/2022,-89.60587,-0.888984,18,2022,6
11/8/2021,-89.605864,-0.888984,11,2021,11
8/28/2021,-89.605851,-0.888985,8,2021,8
10/21/2021,-89.605846,-0.888986,10,2021,10
1/29/2022,-89.605811,-0.888971,13,2022,1
1/20/2021,-89.605806,-0.888968,1,2021,1
4/29/2021,-89.60579,-0.88897,4,2021,4
10/13/2022,-89.605758,-0.888955,22,2022,10
9/24/2022,-89.605748,-0.888946,21,2022,9
2/21/2021,-89.605716,-0.888922,2,2021,2
4/4/2021,-89.605687,-0.888887,4,2021,4
2/24/2021,-89.605683,-0.888888,2,2021,2
2/8/2021,-89.605675,-0.888887,2,2021,2
10/21/2022,-89.605659,-0.888885,22,2022,10
10/20/2022,-89.605651,-0.888887,22,2022,10
6/2/2022,-89.605644,-0.888889,18,2022,6
11/14/2022,-89.605628,-0.888871,23,2022,11
1/26/2021,-89.605615,-0.88886,1,2021,1
10/27/2021,-89.605591,-0.888853,10,2021,10
3/21/2021,-89.60558,-0.888842,3,2021,3
9/22/2021,-89.605573,-0.888837,9,2021,9
12/30/2022,-89.605561,-0.888819,24,2022,12
11/11/2021,-89.605555,-0.888812,11,2021,11
11/27/2022,-89.605527,-0.888802,23,2022,11
7/24/2022,-89.605515,-0.888797,19,2022,7
7/19/2021,-89.60546,-0.888804,7,2021,7
11/5/2021,-89.60545,-0.888804,11,2021,11
8/19/2021,-89.60544,-0.888792,8,2021,8
6/13/2021,-89.605438,-0.888792,6,2021,6
1/13/2022,-89.605422,-0.888782,13,2022,1
10/15/2021,-89.605419,-0.888781,10,2021,10
2/12/2022,-89.605413,-0.888783,14,2022,2
10/25/2022,-89.605385,-0.888783,22,2022,10
8/6/2022,-89.605378,-0.888787,20,2022,8
6/22/2021,-89.605377,-0.888788,6,2021,6
9/26/2021,-89.605373,-0.888787,9,2021,9
10/4/2022,-89.605372,-0.888792,22,2022,10
5/13/2022,-89.605307,-0.888686,17,2022,5
6/20/2022,-89.605307,-0.888664,18,2022,6
6/26/2022,-89.605301,-0.888647,18,2022,6
7/2/2022,-89.605313,-0.888586,19,2022,7
2/24/2021,-89.605315,-0.888573,2,2021,2
4/6/2021,-89.605315,-0.888568,4,2021,4
11/7/2021,-89.605311,-0.888548,11,2021,11
3/21/2022,-89.605317,-0.888535,15,2022,3
7/8/2022,-89.605324,-0.888523,19,2022,7
12/16/2022,-89.605326,-0.888516,24,2022,12
5/4/2022,-89.605308,-0.888507,17,2022,5
2/12/2022,-89.605308,-0.888486,14,2022,2
8/17/2022,-89.605309,-0.888469,20,2022,8
6/1/2022,-89.605304,-0.888453,18,2022,6
11/24/2022,-89.605284,-0.888433,23,2022,11
3/9/2021,-89.605273,-0.888416,3,2021,3
7/6/2022,-89.605274,-0.888395,19,2022,7
6/18/2022,-89.605278,-0.888367,18,2022,6
2/23/2022,-89.605284,-0.888354,14,2022,2
2/6/2022,-89.605294,-0.888345,14,2022,2
2/20/2021,-89.605306,-0.888325,2,2021,2
1/16/2021,-89.605316,-0.888297,1,2021,1
7/28/2021,-89.605324,-0.888286,7,2021,7
2/22/2022,-89.605328,-0.888243,14,2022,2
10/31/2022,-89.60535,-0.888193,22,2022,10
11/28/2021,-89.605356,-0.888183,11,2021,11
9/11/2022,-89.605376,-0.888144,21,2022,9
1/8/2021,-89.6054,-0.888129,1,2021,1
8/23/2022,-89.605402,-0.888128,20,2022,8
3/7/2021,-89.605406,-0.8881,3,2021,3
11/3/2022,-89.605429,-0.888052,23,2022,11
3/14/2022,-89.605437,-0.888042,15,2022,3
4/8/2021,-89.605451,-0.888035,4,2021,4
12/23/2021,-89.605459,-0.888029,12,2021,12
6/10/2021,-89.605465,-0.888021,6,2021,6
6/18/2022,-89.605472,-0.888005,18,2022,6
5/18/2022,-89.605472,-0.888001,17,2022,5
4/9/2022,-89.605477,-0.887977,16,2022,4
7/20/2021,-89.605485,-0.887967,7,2021,7
5/29/2021,-89.605523,-0.887951,5,2021,5
10/24/2021,-89.605538,-0.887936,10,2021,10
5/7/2022,-89.605543,-0.887916,17,2022,5
4/2/2021,-89.605551,-0.887911,4,2021,4
4/1/2021,-89.605565,-0.887887,4,2021,4
1/27/2021,-89.605607,-0.887837,1,2021,1
11/24/2022,-89.605622,-0.887835,23,2022,11
2/17/2022,-89.60563,-0.887838,14,2022,2
1/7/2022,-89.605636,-0.887838,13,2022,1
11/14/2021,-89.605673,-0.887835,11,2021,11
12/27/2021,-89.605691,-0.887826,12,2021,12
7/24/2022,-89.605727,-0.887815,19,2022,7
3/7/2022,-89.605732,-0.887802,15,2022,3
5/27/2022,-89.605765,-0.887796,17,2022,5
10/16/2021,-89.605777,-0.8878,10,2021,10
1/5/2022,-89.605796,-0.887789,13,2022,1
6/14/2021,-89.605801,-0.887787,6,2021,6
9/10/2022,-89.605855,-0.887759,21,2022,9
10/16/2021,-89.60588,-0.887751,10,2021,10
5/20/2021,-89.605906,-0.887753,5,2021,5
11/7/2022,-89.605913,-0.887749,23,2022,11
2/9/2021,-89.605923,-0.887747,2,2021,2
2/5/2021,-89.605951,-0.887739,2,2021,2
10/5/2022,-89.605974,-0.887721,22,2022,10
10/18/2021,-89.605978,-0.887719,10,2021,10
12/16/2021,-89.605982,-0.887714,12,2021,12
11/19/2021,-89.606003,-0.887698,11,2021,11
2/2/2021,-89.606033,-0.887672,2,2021,2
9/7/2021,-89.606045,-0.887643,9,2021,9
9/8/2022,-89.606051,-0.88762,21,2022,9
11/5/2022,-89.606061,-0.887604,23,2022,11
7/20/2021,-89.606067,-0.887582,7,2021,7
8/28/2022,-89.606081,-0.887552,20,2022,8
1/31/2022,-89.606085,-0.887539,13,2022,1
1/31/2022,-89.606088,-0.887525,13,2022,1
11/7/2022,-89.60609,-0.887516,23,2022,11
7/12/2022,-89.606091,-0.887504,19,2022,7
3/13/2022,-89.606091,-0.887492,15,2022,3
1/22/2022,-89.606095,-0.887472,13,2022,1
2/6/2021,-89.606109,-0.887413,2,2021,2
12/22/2022,-89.606128,-0.887397,24,2022,12
10/1/2021,-89.606152,-0.887349,10,2021,10
7/13/2021,-89.606157,-0.88734,7,2021,7
7/12/2021,-89.606162,-0.887324,7,2021,7
1/28/2022,-89.606172,-0.887305,13,2022,1
11/3/2022,-89.606177,-0.887299,23,2022,11
10/14/2022,-89.606177,-0.887298,22,2022,10
8/20/2021,-89.606174,-0.887301,8,2021,8
7/30/2022,-89.606163,-0.887291,19,2022,7
1/8/2021,-89.606153,-0.887283,1,2021,1
4/21/2021,-89.60615,-0.887275,4,2021,4
1/1/2021,-89.606143,-0.887261,1,2021,1
9/23/2021,-89.606139,-0.887262,9,2021,9
1/4/2021,-89.606207,-0.887154,1,2021,1
10/4/2021,-89.606221,-0.887123,10,2021,10
11/19/2021,-89.60623,-0.887101,11,2021,11
3/19/2022,-89.606222,-0.887094,15,2022,3
5/5/2021,-89.606209,-0.887081,5,2021,5
9/12/2022,-89.606184,-0.887057,21,2022,9
4/12/2022,-89.606176,-0.887047,16,2022,4
12/29/2022,-89.606175,-0.887037,24,2022,12
12/17/2021,-89.606186,-0.887003,12,2021,12
11/6/2022,-89.606194,-0.886992,23,2022,11
2/25/2021,-89.606235,-0.88692,2,2021,2
12/8/2021,-89.60625,-0.886876,12,2021,12
7/7/2022,-89.606255,-0.88687,19,2022,7
7/31/2021,-89.606261,-0.886865,7,2021,7
5/27/2022,-89.606267,-0.88686,17,2022,5
9/4/2022,-89.606277,-0.88685,21,2022,9
12/2/2021,-89.606288,-0.886841,12,2021,12
8/25/2021,-89.606289,-0.886834,8,2021,8
2/4/2022,-89.606283,-0.886828,14,2022,2
4/22/2021,-89.606243,-0.886811,4,2021,4
12/8/2021,-89.606238,-0.886807,12,2021,12
3/18/2022,-89.606227,-0.886761,15,2022,3
5/24/2021,-89.60623,-0.886756,5,2021,5
6/25/2022,-89.606235,-0.886725,18,2022,6
11/9/2022,-89.606245,-0.886714,23,2022,11
6/1/2021,-89.60625,-0.886704,6,2021,6
2/11/2021,-89.606302,-0.886687,2,2021,2
11/15/2021,-89.606305,-0.886685,11,2021,11
7/17/2021,-89.606298,-0.886678,7,2021,7
5/19/2021,-89.606294,-0.886668,5,2021,5
5/24/2022,-89.606288,-0.886655,17,2022,5
3/11/2021,-89.606288,-0.886617,3,2021,3
11/19/2022,-89.606289,-0.886612,23,2022,11
8/4/2021,-89.606262,-0.886585,8,2021,8
12/3/2021,-89.606257,-0.88658,12,2021,12
10/31/2021,-89.606253,-0.886568,10,2021,10
8/6/2022,-89.606247,-0.886565,20,2022,8
9/6/2021,-89.606242,-0.886565,9,2021,9
10/5/2021,-89.606237,-0.886564,10,2021,10
3/22/2021,-89.606235,-0.886564,3,2021,3
2/27/2022,-89.606234,-0.886557,14,2022,2
8/2/2022,-89.606239,-0.886544,20,2022,8
10/19/2022,-89.60624,-0.886537,22,2022,10
2/8/2022,-89.606233,-0.886522,14,2022,2
10/26/2021,-89.60623,-0.88651,10,2021,10
11/2/2021,-89.606208,-0.886489,11,2021,11
1/28/2022,-89.606212,-0.886464,13,2022,1
4/20/2021,-89.606205,-0.886436,4,2021,4
10/4/2021,-89.606206,-0.886406,10,2021,10
8/6/2022,-89.606203,-0.88639,20,2022,8
9/14/2022,-89.606161,-0.886358,21,2022,9
11/21/2021,-89.60616,-0.886331,11,2021,11
1/24/2021,-89.606154,-0.886309,1,2021,1
7/23/2021,-89.606163,-0.886233,7,2021,7
5/9/2021,-89.606163,-0.886213,5,2021,5
8/6/2022,-89.606165,-0.886184,20,2022,8
10/20/2022,-89.606169,-0.886166,22,2022,10
5/6/2022,-89.606171,-0.886158,17,2022,5
11/12/2021,-89.606176,-0.886134,11,2021,11
5/19/2022,-89.606176,-0.886124,17,2022,5
8/19/2021,-89.606182,-0.886116,8,2021,8
1/6/2022,-89.606178,-0.886104,13,2022,1
3/23/2021,-89.606178,-0.886064,3,2021,3
8/7/2021,-89.606212,-0.885997,8,2021,8
8/2/2022,-89.606213,-0.885983,20,2022,8
2/15/2022,-89.606224,-0.885914,14,2022,2
8/24/2021,-89.606224,-0.885889,8,2021,8
10/2/2021,-89.606221,-0.885875,10,2021,10
8/28/2022,-89.606214,-0.885854,20,2022,8
11/24/2022,-89.606206,-0.885849,23,2022,11
3/10/2021,-89.606197,-0.885832,3,2021,3
2/11/2021,-89.606189,-0.885794,2,2021,2
7/5/2021,-89.606153,-0.885714,7,2021,7
8/28/2021,-89.606137,-0.885701,8,2021,8
3/7/2022,-89.606132,-0.885703,15,2022,3
5/22/2021,-89.606134,-0.885707,5,2021,5
10/21/2021,-89.606135,-0.885714,10,2021,10
1/10/2021,-89.606143,-0.88572,1,2021,1
5/19/2022,-89.606143,-0.88572,17,2022,5
9/6/2022,-89.606142,-0.88572,21,2022,9
11/1/2021,-89.606142,-0.885552,11,2021,11
1/6/2021,-89.606133,-0.885523,1,2021,1
11/20/2022,-89.606117,-0.885501,23,2022,11
8/8/2022,-89.606115,-0.885481,20,2022,8
12/28/2021,-89.60611,-0.885472,12,2021,12
12/16/2021,-89.606068,-0.88543,12,2021,12
9/23/2021,-89.606055,-0.885414,9,2021,9
1/26/2021,-89.606031,-0.885383,1,2021,1
3/27/2022,-89.606014,-0.885356,15,2022,3
2/17/2022,-89.605975,-0.885245,14,2022,2
2/20/2021,-89.605976,-0.885234,2,2021,2
11/15/2022,-89.605974,-0.885223,23,2022,11
7/6/2021,-89.605973,-0.885222,7,2021,7
5/24/2022,-89.605971,-0.885221,17,2022,5
2/3/2022,-89.605971,-0.885218,14,2022,2
7/13/2022,-89.605972,-0.885218,19,2022,7
10/14/2022,-89.605524,-0.884724,22,2022,10
6/7/2021,-89.605503,-0.884705,6,2021,6
8/5/2021,-89.605455,-0.884683,8,2021,8
2/24/2022,-89.605434,-0.88468,14,2022,2
8/7/2021,-89.60539,-0.884678,8,2021,8
9/30/2022,-89.605385,-0.884679,21,2022,9
11/20/2021,-89.60538,-0.884678,11,2021,11
7/20/2021,-89.605359,-0.884673,7,2021,7
6/30/2022,-89.605349,-0.884667,18,2022,6
8/25/2022,-89.605325,-0.884667,20,2022,8
1/15/2022,-89.604797,-0.884438,13,2022,1
4/27/2021,-89.604788,-0.884436,4,2021,4
2/21/2021,-89.604754,-0.884435,2,2021,2
1/28/2021,-89.604741,-0.88445,1,2021,1
5/14/2022,-89.604687,-0.884468,17,2022,5
1/19/2021,-89.604669,-0.884496,1,2021,1
8/28/2022,-89.604625,-0.884522,20,2022,8
5/28/2021,-89.604567,-0.884526,5,2021,5
11/23/2022,-89.604555,-0.884525,23,2022,11
8/2/2021,-89.604511,-0.884509,8,2021,8
11/30/2022,-89.604505,-0.884506,23,2022,11
11/7/2021,-89.604497,-0.884495,11,2021,11
10/8/2021,-89.604484,-0.884464,10,2021,10
10/28/2021,-89.604476,-0.884428,10,2021,10
5/8/2022,-89.604478,-0.884385,17,2022,5
7/26/2022,-89.604481,-0.88438,19,2022,7
12/16/2021,-89.604488,-0.884353,12,2021,12
11/12/2022,-89.604468,-0.884324,23,2022,11
5/3/2021,-89.604464,-0.884318,5,2021,5
5/25/2021,-89.604452,-0.884293,5,2021,5
7/22/2021,-89.604446,-0.88423,7,2021,7
8/7/2022,-89.604444,-0.884136,20,2022,8
1/25/2021,-89.604434,-0.884086,1,2021,1
5/7/2021,-89.604427,-0.884065,5,2021,5
4/19/2021,-89.604417,-0.884054,4,2021,4
8/12/2021,-89.604401,-0.884039,8,2021,8
3/26/2021,-89.604391,-0.88403,3,2021,3
4/26/2021,-89.604384,-0.884029,4,2021,4
4/22/2021,-89.604361,-0.884015,4,2021,4
10/1/2022,-89.604344,-0.884014,22,2022,10
9/30/2022,-89.604308,-0.884009,21,2022,9
9/10/2021,-89.604305,-0.884004,9,2021,9
7/15/2022,-89.604288,-0.883992,19,2022,7
7/29/2022,-89.604282,-0.883991,19,2022,7
11/9/2021,-89.604266,-0.88399,11,2021,11
9/4/2022,-89.604223,-0.883966,21,2022,9
5/23/2021,-89.60422,-0.883959,5,2021,5
1/15/2022,-89.604177,-0.883938,13,2022,1
7/25/2022,-89.604149,-0.883929,19,2022,7
3/11/2022,-89.604138,-0.883922,15,2022,3
12/26/2021,-89.604128,-0.883918,12,2021,12
4/29/2022,-89.604104,-0.883917,16,2022,4
10/23/2021,-89.604094,-0.883905,10,2021,10
3/16/2021,-89.604086,-0.883902,3,2021,3
6/11/2022,-89.60407,-0.883893,18,2022,6
1/23/2021,-89.604067,-0.883884,1,2021,1
12/6/2022,-89.604072,-0.883859,24,2022,12
10/31/2022,-89.604081,-0.883848,22,2022,10
5/21/2022,-89.604082,-0.88385,17,2022,5
6/3/2022,-89.604036,-0.883901,18,2022,6
2/19/2022,-89.603986,-0.883895,14,2022,2
1/20/2021,-89.603978,-0.883886,1,2021,1
12/6/2022,-89.603963,-0.883869,24,2022,12
8/20/2022,-89.603953,-0.883848,20,2022,8
8/26/2022,-89.603935,-0.88383,20,2022,8
1/8/2021,-89.603911,-0.883785,1,2021,1
6/29/2021,-89.603876,-0.883766,6,2021,6
9/1/2021,-89.603863,-0.88376,9,2021,9
1/10/2022,-89.603778,-0.88371,13,2022,1
6/12/2022,-89.60366,-0.883656,18,2022,6
1/10/2022,-89.603617,-0.883657,13,2022,1
3/11/2022,-89.603599,-0.883651,15,2022,3
8/11/2022,-89.60359,-0.883652,20,2022,8
4/21/2021,-89.603572,-0.883652,4,2021,4
5/26/2021,-89.603539,-0.883642,5,2021,5
1/30/2021,-89.6035,-0.883608,1,2021,1
12/6/2022,-89.603455,-0.883589,24,2022,12
9/27/2022,-89.603451,-0.883579,21,2022,9
10/16/2022,-89.603407,-0.883471,22,2022,10
3/10/2022,-89.603381,-0.883438,15,2022,3
12/25/2021,-89.603334,-0.88341,12,2021,12
4/27/2022,-89.603309,-0.883401,16,2022,4
1/8/2021,-89.603263,-0.883386,1,2021,1
10/25/2021,-89.60325,-0.883384,10,2021,10
2/10/2022,-89.603227,-0.883381,14,2022,2
12/1/2021,-89.603141,-0.883362,12,2021,12
6/26/2022,-89.603038,-0.883357,18,2022,6
12/29/2021,-89.603018,-0.883365,12,2021,12
6/24/2021,-89.603009,-0.88337,6,2021,6
12/5/2021,-89.603,-0.883372,12,2021,12
12/8/2022,-89.602975,-0.883373,24,2022,12
1/31/2022,-89.602954,-0.883382,13,2022,1
6/19/2021,-89.602944,-0.883386,6,2021,6
1/13/2022,-89.602937,-0.883389,13,2022,1
10/5/2022,-89.60293,-0.883391,22,2022,10
7/20/2021,-89.602924,-0.883394,7,2021,7
9/2/2022,-89.602916,-0.883395,21,2022,9
5/16/2021,-89.602888,-0.883397,5,2021,5
12/1/2021,-89.602871,-0.883406,12,2021,12
7/6/2022,-89.602868,-0.883415,19,2022,7
5/10/2021,-89.602845,-0.88344,5,2021,5
1/11/2021,-89.602822,-0.883453,1,2021,1
5/14/2022,-89.60282,-0.883458,17,2022,5
4/6/2022,-89.602795,-0.883469,16,2022,4
8/16/2022,-89.602777,-0.883479,20,2022,8
7/28/2021,-89.60277,-0.883486,7,2021,7
7/11/2021,-89.602725,-0.883523,7,2021,7
2/9/2022,-89.602719,-0.883529,14,2022,2
6/23/2022,-89.60271,-0.883535,18,2022,6
1/3/2022,-89.60268,-0.88355,13,2022,1
3/28/2021,-89.602664,-0.88357,3,2021,3
9/25/2021,-89.602658,-0.883577,9,2021,9
9/8/2021,-89.602647,-0.883589,9,2021,9
3/10/2021,-89.602641,-0.883594,3,2021,3
8/20/2022,-89.602633,-0.883602,20,2022,8
9/23/2021,-89.602617,-0.883616,9,2021,9
10/13/2022,-89.6026,-0.883644,22,2022,10
11/11/2022,-89.602584,-0.883679,23,2022,11
10/20/2021,-89.602548,-0.883721,10,2021,10
4/29/2021,-89.602496,-0.883754,4,2021,4
10/30/2022,-89.602454,-0.883763,22,2022,10
5/14/2021,-89.602435,-0.883757,5,2021,5
6/15/2022,-89.602424,-0.883755,18,2022,6
1/6/2021,-89.602417,-0.883755,1,2021,1
6/1/2022,-89.60241,-0.883754,18,2022,6
2/18/2022,-89.602401,-0.883763,14,2022,2
5/24/2021,-89.602384,-0.883751,5,2021,5
8/8/2022,-89.602375,-0.883741,20,2022,8
11/3/2022,-89.602379,-0.883732,23,2022,11
2/24/2021,-89.602371,-0.883744,2,2021,2
12/5/2021,-89.601144,-0.883718,12,2021,12
12/31/2021,-89.601142,-0.883716,12,2021,12
4/22/2022,-89.601135,-0.883712,16,2022,4
7/9/2022,-89.601075,-0.883611,19,2022,7
3/27/2022,-89.601076,-0.883605,15,2022,3
8/14/2021,-89.600986,-0.88339,8,2021,8
5/27/2021,-89.60098,-0.883385,5,2021,5
3/23/2021,-89.600941,-0.88338,3,2021,3
1/14/2022,-89.600937,-0.883383,13,2022,1
1/11/2022,-89.599181,-0.882854,13,2022,1
10/14/2021,-89.599164,-0.88285,10,2021,10
1/31/2022,-89.599144,-0.882839,13,2022,1
7/1/2022,-89.599116,-0.882827,19,2022,7
8/6/2021,-89.599109,-0.882823,8,2021,8
9/4/2022,-89.599101,-0.882809,21,2022,9
10/7/2022,-89.599073,-0.882787,22,2022,10
9/28/2022,-89.599072,-0.882791,21,2022,9
10/8/2021,-89.599072,-0.882793,10,2021,10
2/18/2022,-89.599073,-0.882798,14,2022,2
6/11/2021,-89.599072,-0.882798,6,2021,6
3/6/2022,-89.599072,-0.882798,15,2022,3
3/16/2022,-89.599007,-0.882756,15,2022,3
3/26/2022,-89.598998,-0.882749,15,2022,3
9/23/2021,-89.598967,-0.882728,9,2021,9
5/8/2022,-89.598957,-0.882726,17,2022,5
9/14/2022,-89.598951,-0.882724,21,2022,9
11/12/2022,-89.598938,-0.882718,23,2022,11
12/29/2021,-89.598929,-0.882718,12,2021,12
2/12/2021,-89.598921,-0.882721,2,2021,2
4/11/2021,-89.598913,-0.882724,4,2021,4
12/28/2022,-89.5989,-0.88273,24,2022,12
4/2/2022,-89.598891,-0.882729,16,2022,4
7/20/2022,-89.598876,-0.882729,19,2022,7
5/31/2021,-89.598866,-0.882737,5,2021,5
10/6/2022,-89.598859,-0.88274,22,2022,10
6/20/2021,-89.598847,-0.882753,6,2021,6
2/7/2021,-89.598816,-0.882777,2,2021,2
11/16/2022,-89.598792,-0.882778,23,2022,11
